repo_name,language,package_name,package_version,package_with_version,file_last_modified,file_path,org_name,dependency_type
sentra-cloud-utils,python,ruff,^0.1.9,ruff==^0.1.9,2025-03-06T02:08:12.704281,pyproject.toml,sentraio,dev
sentra-cloud-utils,python,mypy,^1.8.0,mypy==^1.8.0,2025-03-06T02:08:12.704281,pyproject.toml,sentraio,dev
sentra-cloud-utils,python,flake8,^7.0.0,flake8==^7.0.0,2025-03-06T02:08:12.704281,pyproject.toml,sentraio,dev
sentra-cloud-utils,python,isort,^5.13.2,isort==^5.13.2,2025-03-06T02:08:12.704281,pyproject.toml,sentraio,dev
sentra-cloud-utils,python,black,^23.12.1,black==^23.12.1,2025-03-06T02:08:12.704281,pyproject.toml,sentraio,dev
sentra-cloud-utils,python,fakeredis,^2.20.0,fakeredis==^2.20.0,2025-03-06T02:08:12.704281,pyproject.toml,sentraio,dev
sentra-cloud-utils,python,pytest-asyncio,^0.24.0,pytest-asyncio==^0.24.0,2025-03-06T02:08:12.704281,pyproject.toml,sentraio,dev
sentra-cloud-utils,python,pytest-httpx,^0.31.0,pytest-httpx==^0.31.0,2025-03-06T02:08:12.704281,pyproject.toml,sentraio,dev
sentra-cloud-utils,python,types-pyyaml,^6.0.12.20240917,types-pyyaml==^6.0.12.20240917,2025-03-06T02:08:12.704281,pyproject.toml,sentraio,dev
sentra-components,javascript,@testing-library/jest-dom,^5.14.1,@testing-library/jest-dom@^5.14.1,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,normal
sentra-components,javascript,@testing-library/react,^13.0.0,@testing-library/react@^13.0.0,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,normal
sentra-components,javascript,@testing-library/user-event,^13.2.1,@testing-library/user-event@^13.2.1,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,normal
sentra-components,javascript,react,^18.1.0,react@^18.1.0,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,normal
sentra-components,javascript,react-dom,^18.1.0,react-dom@^18.1.0,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,normal
sentra-components,javascript,react-scripts,5.0.1,react-scripts@5.0.1,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,normal
sentra-components,javascript,web-vitals,^2.1.0,web-vitals@^2.1.0,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,normal
sentra-components,javascript,@storybook/addon-actions,^6.5.7,@storybook/addon-actions@^6.5.7,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,@storybook/addon-essentials,^6.5.7,@storybook/addon-essentials@^6.5.7,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,@storybook/addon-interactions,^6.5.7,@storybook/addon-interactions@^6.5.7,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,@storybook/addon-links,^6.5.7,@storybook/addon-links@^6.5.7,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,@storybook/builder-webpack5,^6.5.7,@storybook/builder-webpack5@^6.5.7,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,@storybook/jest,^0.0.10,@storybook/jest@^0.0.10,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,@storybook/manager-webpack5,^6.5.7,@storybook/manager-webpack5@^6.5.7,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,@storybook/node-logger,^6.5.7,@storybook/node-logger@^6.5.7,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,@storybook/preset-create-react-app,^4.1.2,@storybook/preset-create-react-app@^4.1.2,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,@storybook/react,^6.5.7,@storybook/react@^6.5.7,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,@storybook/testing-library,^0.0.11,@storybook/testing-library@^0.0.11,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,babel-plugin-named-exports-order,^0.0.2,babel-plugin-named-exports-order@^0.0.2,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,msw,^0.42.0,msw@^0.42.0,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,msw-storybook-addon,^1.6.3,msw-storybook-addon@^1.6.3,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,prop-types,^15.8.1,prop-types@^15.8.1,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-components,javascript,webpack,^5.73.0,webpack@^5.73.0,2025-03-06T02:07:13.156744,taskbox/package.json,sentraio,dev
sentra-remoterunner-research,python,python,">=3.8,<3.9","python==>=3.8,<3.9",2025-03-06T02:07:49.868347,ssm-verification/pyproject.toml,sentraio,normal
sentra-remoterunner-research,python,flask,^2.2.3,flask==^2.2.3,2025-03-06T02:07:49.868347,ssm-verification/pyproject.toml,sentraio,normal
sentra-remoterunner-research,python,mypy,^0.991,mypy==^0.991,2025-03-06T02:07:49.868347,ssm-verification/pyproject.toml,sentraio,dev
sentra-remoterunner-research,python,black,^22.12.0,black==^22.12.0,2025-03-06T02:07:49.868347,ssm-verification/pyproject.toml,sentraio,dev
sentra-audit-service,python,python,^3.11,python==^3.11,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,ddtrace,^1.0.1,ddtrace==^1.0.1,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,pytest-cov,^3.0.0,pytest-cov==^3.0.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,diff-cover,^6.5.1,diff-cover==^6.5.1,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,aiohttp,^3.8.3,aiohttp==^3.8.3,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,greenlet,^2.0.2,greenlet==^2.0.2,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,loguru,^0.7.0,loguru==^0.7.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,gunicorn,^21.2.0,gunicorn==^21.2.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,motor,^3.2.0,motor==^3.2.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,tenacity,^8.2.3,tenacity==^8.2.3,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,mypy,^1.8.0,mypy==^1.8.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,fastapi,^0.109.0,fastapi==^0.109.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,normal
sentra-audit-service,python,pytest,^7.0.1,pytest==^7.0.1,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,dev
sentra-audit-service,python,black,^22.1.0,black==^22.1.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,dev
sentra-audit-service,python,isort,^5.10.1,isort==^5.10.1,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,dev
sentra-audit-service,python,Faker,^13.3.0,Faker==^13.3.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,dev
sentra-audit-service,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,dev
sentra-audit-service,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,dev
sentra-audit-service,python,aiomock,^0.1.0,aiomock==^0.1.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,dev
sentra-audit-service,python,requests,^2.31.0,requests==^2.31.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,dev
sentra-audit-service,python,stubs,^1.0.0,stubs==^1.0.0,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,dev
sentra-audit-service,python,types-requests,^2.31.0.10,types-requests==^2.31.0.10,2025-03-06T02:09:14.813416,pyproject.toml,sentraio,dev
sentra-github-Iac,python,python,^3.10,python==^3.10,2025-03-06T02:07:41.344885,pyproject.toml,sentraio,normal
sentra-github-Iac,python,pulumi-github,^5.5.0,pulumi-github==^5.5.0,2025-03-06T02:07:41.344885,pyproject.toml,sentraio,normal
sentra-github-Iac,python,pulumi,^3.76.1,pulumi==^3.76.1,2025-03-06T02:07:41.344885,pyproject.toml,sentraio,normal
sentra-dev,python,python,^3.10,python==^3.10,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,pytest,^7.4.3,pytest==^7.4.3,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,redis,^5.0.1,redis==^5.0.1,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,boto3,^1.34.26,boto3==^1.34.26,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,bson,^0.5.10,bson==^0.5.10,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,setuptools,^69.1.1,setuptools==^69.1.1,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,requests,^2.31.0,requests==^2.31.0,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,types-requests,^2.31.0.20240406,types-requests==^2.31.0.20240406,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,aiofiles,^23.2.1,aiofiles==^23.2.1,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,pytest-xdist,^3.6.1,pytest-xdist==^3.6.1,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,pydantic,2.5.3,pydantic==2.5.3,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,normal
sentra-dev,python,pytest,^7.0.1,pytest==^7.0.1,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,dev
sentra-dev,python,black,^22.1.0,black==^22.1.0,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,dev
sentra-dev,python,mypy,^1.8.0,mypy==^1.8.0,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,dev
sentra-dev,python,isort,^5.10.1,isort==^5.10.1,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,dev
sentra-dev,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,dev
sentra-dev,python,Faker,^13.3.0,Faker==^13.3.0,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,dev
sentra-dev,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,dev
sentra-dev,python,pytest-timeout,^2.2.0,pytest-timeout==^2.2.0,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,dev
sentra-dev,python,aiofiles,^23.2.1,aiofiles==^23.2.1,2025-03-06T02:07:53.261260,pyproject.toml,sentraio,dev
sentra-dev,javascript,@actions/core,^1.10.1,@actions/core@^1.10.1,2025-03-06T02:07:53.248621,.github/actions/filter-by-branch/package.json,sentraio,normal
sentra-dev,javascript,@actions/github,^6.0.0,@actions/github@^6.0.0,2025-03-06T02:07:53.248621,.github/actions/filter-by-branch/package.json,sentraio,normal
sentra-dev,javascript,@octokit/core,^5.0.2,@octokit/core@^5.0.2,2025-03-06T02:07:53.248621,.github/actions/filter-by-branch/package.json,sentraio,normal
sentra-dev,javascript,@octokit/rest,^20.0.2,@octokit/rest@^20.0.2,2025-03-06T02:07:53.248621,.github/actions/filter-by-branch/package.json,sentraio,normal
sentra-dev,javascript,fs,^0.0.1-security,fs@^0.0.1-security,2025-03-06T02:07:53.248621,.github/actions/filter-by-branch/package.json,sentraio,normal
sentra-dev,javascript,octokit,^3.1.2,octokit@^3.1.2,2025-03-06T02:07:53.248621,.github/actions/filter-by-branch/package.json,sentraio,normal
sentra-dev,javascript,os,^0.1.2,os@^0.1.2,2025-03-06T02:07:53.248621,.github/actions/filter-by-branch/package.json,sentraio,normal
sentra-product-docs,javascript,@docusaurus/core,2.0.0-beta.15,@docusaurus/core@2.0.0-beta.15,2025-03-06T02:06:39.616344,package.json,sentraio,normal
sentra-product-docs,javascript,@docusaurus/preset-classic,2.0.0-beta.15,@docusaurus/preset-classic@2.0.0-beta.15,2025-03-06T02:06:39.616344,package.json,sentraio,normal
sentra-product-docs,javascript,@mdx-js/react,^1.6.21,@mdx-js/react@^1.6.21,2025-03-06T02:06:39.616344,package.json,sentraio,normal
sentra-product-docs,javascript,clsx,^1.1.1,clsx@^1.1.1,2025-03-06T02:06:39.616344,package.json,sentraio,normal
sentra-product-docs,javascript,prism-react-renderer,^1.2.1,prism-react-renderer@^1.2.1,2025-03-06T02:06:39.616344,package.json,sentraio,normal
sentra-product-docs,javascript,react,^17.0.1,react@^17.0.1,2025-03-06T02:06:39.616344,package.json,sentraio,normal
sentra-product-docs,javascript,react-dom,^17.0.1,react-dom@^17.0.1,2025-03-06T02:06:39.616344,package.json,sentraio,normal
sentra-product-docs,javascript,version-bump-prompt,^6.1.0,version-bump-prompt@^6.1.0,2025-03-06T02:06:39.616344,package.json,sentraio,normal
sentra-data-pipelines,python,python,">=3.11,<3.13","python==>=3.11,<3.13",2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,pandas,^2.2.3,pandas==^2.2.3,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,dagster,^1.9.6,dagster==^1.9.6,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,dagster-aws,^0.25.6,dagster-aws==^0.25.6,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,dagster-postgres,^0.25.6,dagster-postgres==^0.25.6,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,dagster-k8s,^0.25.6,dagster-k8s==^0.25.6,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,dagster-webserver,^1.9.6,dagster-webserver==^1.9.6,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,dbt-core,^1.9.1,dbt-core==^1.9.1,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,dagster-dbt,^0.25.8,dagster-dbt==^0.25.8,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,dbt-glue,1.9.0,dbt-glue==1.9.0,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,pymongo,^4.11.1,pymongo==^4.11.1,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,dbt-athena-community,^1.8.4,dbt-athena-community==^1.8.4,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,python-json-logger,^3.2.1,python-json-logger==^3.2.1,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,normal
sentra-data-pipelines,python,pytest,^7.0.1,pytest==^7.0.1,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,dev
sentra-data-pipelines,python,black,^22.1.0,black==^22.1.0,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,dev
sentra-data-pipelines,python,mypy,^1.7.0,mypy==^1.7.0,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,dev
sentra-data-pipelines,python,isort,^5.10.1,isort==^5.10.1,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,dev
sentra-data-pipelines,python,Faker,^13.3.0,Faker==^13.3.0,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,dev
sentra-data-pipelines,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,dev
sentra-data-pipelines,python,types-redis,^4.6.0.7,types-redis==^4.6.0.7,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,dev
sentra-data-pipelines,python,diff-cover,^7.7.0,diff-cover==^7.7.0,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,dev
sentra-data-pipelines,python,pytest-cov,^4.1.0,pytest-cov==^4.1.0,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,dev
sentra-data-pipelines,python,flake8,^6.1.0,flake8==^6.1.0,2025-03-06T02:10:55.125358,pyproject.toml,sentraio,dev
sentra-python-kafka-consumer-microservice-template,python,python,^3.11,python==^3.11,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,normal
sentra-python-kafka-consumer-microservice-template,python,alembic,^1.7.6,alembic==^1.7.6,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,normal
sentra-python-kafka-consumer-microservice-template,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,normal
sentra-python-kafka-consumer-microservice-template,python,aiohttp,^3.8.3,aiohttp==^3.8.3,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,normal
sentra-python-kafka-consumer-microservice-template,python,loguru,^0.7.0,loguru==^0.7.0,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,normal
sentra-python-kafka-consumer-microservice-template,python,redis,>=4.2.0rc1,redis==>=4.2.0rc1,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,normal
sentra-python-kafka-consumer-microservice-template,python,ddtrace,^2.0.0,ddtrace==^2.0.0,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,normal
sentra-python-kafka-consumer-microservice-template,python,tenacity,^8.2.3,tenacity==^8.2.3,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,normal
sentra-python-kafka-consumer-microservice-template,python,fastapi,^0.104.0,fastapi==^0.104.0,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,normal
sentra-python-kafka-consumer-microservice-template,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,normal
sentra-python-kafka-consumer-microservice-template,python,sentra-relational-database,^2.0.1,sentra-relational-database==^2.0.1,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,normal
sentra-python-kafka-consumer-microservice-template,python,pytest,^7.0.1,pytest==^7.0.1,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,dev
sentra-python-kafka-consumer-microservice-template,python,black,^22.1.0,black==^22.1.0,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,dev
sentra-python-kafka-consumer-microservice-template,python,mypy,^1.7.0,mypy==^1.7.0,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,dev
sentra-python-kafka-consumer-microservice-template,python,isort,^5.10.1,isort==^5.10.1,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,dev
sentra-python-kafka-consumer-microservice-template,python,Faker,^13.3.0,Faker==^13.3.0,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,dev
sentra-python-kafka-consumer-microservice-template,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,dev
sentra-python-kafka-consumer-microservice-template,python,types-redis,^4.6.0.7,types-redis==^4.6.0.7,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,dev
sentra-python-kafka-consumer-microservice-template,python,diff-cover,^7.7.0,diff-cover==^7.7.0,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,dev
sentra-python-kafka-consumer-microservice-template,python,pytest-cov,^4.1.0,pytest-cov==^4.1.0,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,dev
sentra-python-kafka-consumer-microservice-template,python,flake8,^6.1.0,flake8==^6.1.0,2025-03-06T02:08:59.109415,{{cookiecutter.repository_name}}/pyproject.toml,sentraio,dev
sentra-rate-limiter-client,python,python,^3.9,python==^3.9,2025-03-06T02:11:15.095159,pyproject.toml,sentraio,normal
sentra-rate-limiter-client,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:11:15.095159,pyproject.toml,sentraio,normal
sentra-rate-limiter-client,python,types-requests,^2.31.0.1,types-requests==^2.31.0.1,2025-03-06T02:11:15.095159,pyproject.toml,sentraio,normal
sentra-rate-limiter-client,python,loguru,^0.7.3,loguru==^0.7.3,2025-03-06T02:11:15.095159,pyproject.toml,sentraio,normal
sentra-rate-limiter-client,python,requests,^2.32.3,requests==^2.32.3,2025-03-06T02:11:15.095159,pyproject.toml,sentraio,normal
sentra-rate-limiter-client,python,fastapi,^0.110.0,fastapi==^0.110.0,2025-03-06T02:11:15.095159,pyproject.toml,sentraio,normal
sentra-rate-limiter-client,python,sentra-pymodels,^5.0.438,sentra-pymodels==^5.0.438,2025-03-06T02:11:15.095159,pyproject.toml,sentraio,normal
sentra-rate-limiter-client,python,sentra-rate-limiter-sdk,^0.0.22,sentra-rate-limiter-sdk==^0.0.22,2025-03-06T02:11:15.095159,pyproject.toml,sentraio,normal
